oferta	modalidad	administracion	examen	clasificacion	fecha_examen	pregunta	numRespuesta	texto	correcta
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	El Decreto regional que regula los alojamientos rurales y que, en contra de la Ley de Turismo de la Región de Murcia, afirmara que dichos alojamientos no son establecimientos turísticos, sería	1	Anulable, pues incurre en una infracción no cualificada del ordenamiento jurídico.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	El Decreto regional que regula los alojamientos rurales y que, en contra de la Ley de Turismo de la Región de Murcia, afirmara que dichos alojamientos no son establecimientos turísticos, sería	2	Nulo por regular una materia reservada a Ley Orgánica.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	El Decreto regional que regula los alojamientos rurales y que, en contra de la Ley de Turismo de la Región de Murcia, afirmara que dichos alojamientos no son establecimientos turísticos, sería	3	Nulo, por vulnerar el principio de jerarquía normativa.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	En un procedimiento de responsabilidad patrimonial contra la Dirección General de Carreteras por el accidente sufrido por el reclamante debido al mal estado del firme, aquel propone la práctica de prueba testifical de dos personas que presenciaron el accidente. La Consejería de Obras Públicas desatiende dicha proposición de prueba y, sin motivar su rechazo, resuelve desestimando la reclamación, al considerar que no ha quedado probada la relación de causalidad entre el daño y el funcionamiento de los servicios públicos. Esta Orden sería	1	Meramente irregular, pero válida, porque, aunque hay un defecto de forma, éste no tiene trascendencia sobre los interesados.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	En un procedimiento de responsabilidad patrimonial contra la Dirección General de Carreteras por el accidente sufrido por el reclamante debido al mal estado del firme, aquel propone la práctica de prueba testifical de dos personas que presenciaron el accidente. La Consejería de Obras Públicas desatiende dicha proposición de prueba y, sin motivar su rechazo, resuelve desestimando la reclamación, al considerar que no ha quedado probada la relación de causalidad entre el daño y el funcionamiento de los servicios públicos. Esta Orden sería	2	Anulable, porque al rechazar inmotivadamente la prueba propuesta puede generarle indefensión al interesado, al impedirle acreditar las circunstancias en las que basa su reclamación.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	En un procedimiento de responsabilidad patrimonial contra la Dirección General de Carreteras por el accidente sufrido por el reclamante debido al mal estado del firme, aquel propone la práctica de prueba testifical de dos personas que presenciaron el accidente. La Consejería de Obras Públicas desatiende dicha proposición de prueba y, sin motivar su rechazo, resuelve desestimando la reclamación, al considerar que no ha quedado probada la relación de causalidad entre el daño y el funcionamiento de los servicios públicos. Esta Orden sería	3	Nulo de pleno derecho, por así disponerlo el Reglamento de los Procedimientos de Responsabilidad Patrimonial de las Administraciones Públicas.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La convalidación de los actos administrativos	1	Sólo es posible en relación con los actos anulables.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La convalidación de los actos administrativos	2	Es posible tanto en relación con los actos anulables como con los actos nulos.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La convalidación de los actos administrativos	3	Sólo es posible en relación con los actos nulos.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	El acto anulable	1	No produce efectos.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	El acto anulable	2	Los produce hasta la fecha en que se declara su anulabilidad.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	El acto anulable	3	No puede ser convalidado.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La conversión de un acto significa que	1	la nulidad o anulabilidad de un acto no implicará la de los sucesivos en el procedimiento que sean independientes del primero.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La conversión de un acto significa que	2	los actos nulos o anulables que, sin embargo, contengan los elementos constitutivos de otro distinto producirán los efectos de éste.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La conversión de un acto significa que	3	se conservarán aquellos actos y trámites cuyo contenido se hubiera mantenido igual de no haberse cometido la infracción.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Si la Administración subsana los vicios de que adolece un acto administrativo, estamos ante un acto:	1	Convertido	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Si la Administración subsana los vicios de que adolece un acto administrativo, estamos ante un acto:	2	Corregido	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Si la Administración subsana los vicios de que adolece un acto administrativo, estamos ante un acto:	3	Convalidado	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La autotutela declarativa implica que	1	el acto administrativo es capaz por sí mismo de constituir, modificar o suprimir situaciones jurídicas subjetivas.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La autotutela declarativa implica que	2	la Administración puede proceder a la ejecución forzosa del acto.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La autotutela declarativa implica que	3	la declaración administrativa de una situación jurídica es obligatoria, cuando se hayan desestimado los recursos que se interpongan, pudiéndose entonces ejecutar.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Los actos administrativos	1	Sólo producirán efectos desde la fecha que en ellos se establezca de manera expresa.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Los actos administrativos	2	Se presumirán válidos y producirán efectos desde la fecha en que se dicten, salvo que en ellos se disponga otra cosa.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Los actos administrativos	3	Sólo producirán efectos cuando así se disponga en ellos.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Para dejar sin efecto un acto administrativo	1	Basta con que la Administración dicte otro acto en sentido contrario.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Para dejar sin efecto un acto administrativo	2	La Administración debe esperar a que un particular lo recurra, pues la Administración no puede ir contra sus propios actos.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Para dejar sin efecto un acto administrativo	3	Será preciso acudir a las vías de eliminación (revocación, revisión y recursos) previstas en el ordenamiento.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	¿Cuál de las siguientes no es una excepción a la eficacia inmediata del acto administrativo?	1	El consentimiento de terceros.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	¿Cuál de las siguientes no es una excepción a la eficacia inmediata del acto administrativo?	2	Que así lo exija el contenido del propio acto.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	¿Cuál de las siguientes no es una excepción a la eficacia inmediata del acto administrativo?	3	Que esté supeditado a aprobación superior.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La retroactividad de un acto consiste en	1	Anticipar sus efectos a una fecha anterior a su nacimiento.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La retroactividad de un acto consiste en	2	Posponer la eficacia del acto más allá de la fecha en que debe dejar de producir efectos.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La retroactividad de un acto consiste en	3	Producir efectos desde el momento en que se dicta, afectando a situaciones posteriores a su nacimiento.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Puede establecerse la retroactividad de un acto administrativo cuando	1	Produzca efectos desfavorables a los interesados.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Puede establecerse la retroactividad de un acto administrativo cuando	2	Se dicte en sustitución de otro anulado.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Puede establecerse la retroactividad de un acto administrativo cuando	3	Los supuestos de hecho que justifican la adopción del acto administrativo existan ya a la fecha en que se dicta.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La interrupción temporal de los efectos del acto administrativo se denomina	1	Retroactividad.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La interrupción temporal de los efectos del acto administrativo se denomina	2	Suspensión.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	La interrupción temporal de los efectos del acto administrativo se denomina	3	Anulación.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	En un recurso de alzada presentado contra la resolución de aprobados de unas pruebas selectivas, el recurrente solicita que se suspenda la ejecución del acto impugnado y, en consecuencia, el procedimiento de selección, hasta tanto se resuelva su recurso y el eventual recurso contencioso-administrativo posterior. El recurso se fundamenta en una causa de nulidad.	1	La Administración puede declarar la suspensión, previa ponderación, suficientemente razonada, entre el perjuicio que causaría al interés público o a terceros la suspensión y el perjuicio que se causa al recurrente como consecuencia de la eficacia inmediata del acto.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	En un recurso de alzada presentado contra la resolución de aprobados de unas pruebas selectivas, el recurrente solicita que se suspenda la ejecución del acto impugnado y, en consecuencia, el procedimiento de selección, hasta tanto se resuelva su recurso y el eventual recurso contencioso-administrativo posterior. El recurso se fundamenta en una causa de nulidad.	2	La Administración debe declarar la suspensión, pues se dan las circunstancias exigidas por el ordenamiento para hacerlo.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	En un recurso de alzada presentado contra la resolución de aprobados de unas pruebas selectivas, el recurrente solicita que se suspenda la ejecución del acto impugnado y, en consecuencia, el procedimiento de selección, hasta tanto se resuelva su recurso y el eventual recurso contencioso-administrativo posterior. El recurso se fundamenta en una causa de nulidad.	3	No puede declarar la suspensión del acto porque su ejecución no ocasionaría perjuicios de difícil o imposible reparación.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	En el supuesto anterior, si la Administración, confiada en el sentido negativo del silencio aplicable al recurso de alzada, no resuelve el recurso	1	La ejecución del acto impugnado ha de entenderse suspendida una vez transcurridos treinta días desde que el recurso entró en el registro de entrada del órgano competente para resolver.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	En el supuesto anterior, si la Administración, confiada en el sentido negativo del silencio aplicable al recurso de alzada, no resuelve el recurso	2	El acto impugnado sigue produciendo efectos hasta tanto no se declare de forma expresa la suspensión.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	En el supuesto anterior, si la Administración, confiada en el sentido negativo del silencio aplicable al recurso de alzada, no resuelve el recurso	3	El silencio negativo alcanza también a la solicitud de suspensión, que habrá de entenderse tácitamente desestimada.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Al dictar el acuerdo de suspensión, el órgano competente para decidir puede	1	Declarar la nulidad del acto impugnado.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Al dictar el acuerdo de suspensión, el órgano competente para decidir puede	2	Declarar su anulabilidad.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Al dictar el acuerdo de suspensión, el órgano competente para decidir puede	3	Adoptar las medidas cautelares que sean necesarias para asegurar la protección del interés público o de terceros y la eficacia de la resolución o acto impugnado.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Una notificación cursada en el plazo de 20 días desde que se dictó el acto, es	1	Nula de pleno derecho.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Una notificación cursada en el plazo de 20 días desde que se dictó el acto, es	2	Una mera irregularidad no invalidante.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Una notificación cursada en el plazo de 20 días desde que se dictó el acto, es	3	Causa de anulabilidad del acto notificado.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Si nadie pudiera hacerse cargo de la notificación en el domicilio del interesado	1	Se tendrá por efectuado el trámite siguiéndose el procedimiento.	No
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Si nadie pudiera hacerse cargo de la notificación en el domicilio del interesado	2	Deberá intentarse de nuevo la notificación en el domicilio, en una hora distinta dentro de los tres días siguientes.	Yes
2008	CURSO	CARM	EAP PAC	ADM. ELECTRONICA-PAC	12/05/2008	Si nadie pudiera hacerse cargo de la notificación en el domicilio del interesado	3	Deberá publicarse un anuncio en el tablón de edictos del Ayuntamiento y en el correspondiente Diario Oficial.	No
